,año,mes,festividad,nom_comuna,conducta,cantidad
19646,2016,Mayo,Dia de la Ascension,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19647,2016,Mayo,Dia de la Ascension,Mutis,LESIONES PERSONALES,1
19648,2016,Mayo,Dia de la Ascension,Norte,HURTO A PERSONAS,3
19649,2016,Mayo,Dia de la Ascension,Norte,LESIONES PERSONALES,2
19650,2016,Mayo,Dia de la Ascension,Occidental,HURTO A PERSONAS,2
19651,2016,Mayo,Dia de la Ascension,San Francisco,LESIONES PERSONALES,2
19652,2016,Mayo,Dia de la Madre,Cabecera del Llano,LESIONES PERSONALES,1
19653,2016,Mayo,Dia de la Madre,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
19654,2016,Mayo,Dia de la Madre,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
19655,2016,Mayo,Dia de la Madre,Centro,LESIONES PERSONALES,1
19656,2016,Mayo,Dia de la Madre,García Rovira,LESIONES PERSONALES,1
19657,2016,Mayo,Dia de la Madre,García Rovira,VIOLENCIA INTRAFAMILIAR,2
19658,2016,Mayo,Dia de la Madre,La Ciudadela,HURTO A PERSONAS,1
19659,2016,Mayo,Dia de la Madre,La Concordia,HURTO A ENTIDADES COMERCIALES,1
19660,2016,Mayo,Dia de la Madre,La Concordia,HURTO A PERSONAS,3
19661,2016,Mayo,Dia de la Madre,La Concordia,HURTO A RESIDENCIAS,1
19662,2016,Mayo,Dia de la Madre,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19663,2016,Mayo,Dia de la Madre,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19664,2016,Mayo,Dia de la Madre,La Pedregosa,LESIONES PERSONALES,1
19665,2016,Mayo,Dia de la Madre,Mutis,VIOLENCIA INTRAFAMILIAR,1
19666,2016,Mayo,Dia de la Madre,Nor Oriental,LESIONES PERSONALES,1
19667,2016,Mayo,Dia de la Madre,Norte,HURTO A PERSONAS,2
19668,2016,Mayo,Dia de la Madre,Norte,HURTO A RESIDENCIAS,1
19669,2016,Mayo,Dia de la Madre,Norte,LESIONES PERSONALES,2
19670,2016,Mayo,Dia de la Madre,Oriental,HURTO A PERSONAS,2
19671,2016,Mayo,Dia de la Madre,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19672,2016,Mayo,Dia de la Madre,San Francisco,LESIONES PERSONALES,3
19673,2016,Mayo,Dia de la Madre,San Francisco,VIOLENCIA INTRAFAMILIAR,1
19674,2016,Mayo,Dia de la Madre,Sur,HURTO A PERSONAS,1
19675,2016,Mayo,Dia de la Madre,Sur,LESIONES PERSONALES,2
19676,2016,Mayo,Dia de la Madre,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
19677,2016,Mayo,Dia del Maestro,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
19678,2016,Mayo,Dia del Maestro,Cabecera del Llano,LESIONES PERSONALES,1
19679,2016,Mayo,Dia del Maestro,Centro,HURTO A PERSONAS,1
19680,2016,Mayo,Dia del Maestro,García Rovira,VIOLENCIA INTRAFAMILIAR,2
19681,2016,Mayo,Dia del Maestro,La Ciudadela,LESIONES PERSONALES,1
19682,2016,Mayo,Dia del Maestro,La Concordia,HURTO A ENTIDADES COMERCIALES,1
19683,2016,Mayo,Dia del Maestro,La Concordia,HURTO A PERSONAS,1
19684,2016,Mayo,Dia del Maestro,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19685,2016,Mayo,Dia del Maestro,La Pedregosa,HURTO A PERSONAS,1
19686,2016,Mayo,Dia del Maestro,Lagos del Cacique,HURTO A PERSONAS,2
19687,2016,Mayo,Dia del Maestro,Morrorico,VIOLENCIA INTRAFAMILIAR,1
19688,2016,Mayo,Dia del Maestro,Nor Oriental,LESIONES PERSONALES,2
19689,2016,Mayo,Dia del Maestro,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
19690,2016,Mayo,Dia del Maestro,Norte,HURTO A PERSONAS,3
19691,2016,Mayo,Dia del Maestro,Norte,LESIONES PERSONALES,3
19692,2016,Mayo,Dia del Maestro,Norte,VIOLENCIA INTRAFAMILIAR,1
19693,2016,Mayo,Dia del Maestro,Occidental,HURTO A PERSONAS,1
19694,2016,Mayo,Dia del Maestro,Occidental,VIOLENCIA INTRAFAMILIAR,1
19695,2016,Mayo,Dia del Maestro,Oriental,HURTO A ENTIDADES COMERCIALES,1
19696,2016,Mayo,Dia del Maestro,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19697,2016,Mayo,Dia del Maestro,Sur Occidente,HURTO A PERSONAS,1
19698,2016,Mayo,Dia del Maestro,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19699,2016,Mayo,Dia del Maestro,Sur Occidente,LESIONES PERSONALES,1
19700,2016,Mayo,Dia del Trabajo,Cabecera del Llano,HURTO A PERSONAS,2
19701,2016,Mayo,Dia del Trabajo,Cabecera del Llano,LESIONES PERSONALES,1
19702,2016,Mayo,Dia del Trabajo,Centro,HURTO A ENTIDADES COMERCIALES,1
19703,2016,Mayo,Dia del Trabajo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19704,2016,Mayo,Dia del Trabajo,Centro,VIOLENCIA INTRAFAMILIAR,1
19705,2016,Mayo,Dia del Trabajo,García Rovira,HURTO A PERSONAS,2
19706,2016,Mayo,Dia del Trabajo,García Rovira,LESIONES PERSONALES,1
19707,2016,Mayo,Dia del Trabajo,García Rovira,VIOLENCIA INTRAFAMILIAR,1
19708,2016,Mayo,Dia del Trabajo,La Concordia,HURTO A PERSONAS,1
19709,2016,Mayo,Dia del Trabajo,La Concordia,LESIONES PERSONALES,1
19710,2016,Mayo,Dia del Trabajo,Morrorico,LESIONES PERSONALES,1
19711,2016,Mayo,Dia del Trabajo,Norte,VIOLENCIA INTRAFAMILIAR,2
19712,2016,Mayo,Dia del Trabajo,Occidental,LESIONES PERSONALES,2
19713,2016,Mayo,Dia del Trabajo,Occidental,VIOLENCIA INTRAFAMILIAR,2
19714,2016,Mayo,Dia del Trabajo,Oriental,HURTO A PERSONAS,1
19715,2016,Mayo,Dia del Trabajo,Oriental,LESIONES PERSONALES,1
19716,2016,Mayo,Dia del Trabajo,Provenza,HURTO A PERSONAS,1
19717,2016,Mayo,Dia del Trabajo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19718,2016,Mayo,Dia del Trabajo,San Francisco,HURTO A PERSONAS,3
19719,2016,Mayo,Dia del Trabajo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19720,2016,Mayo,Dia del Trabajo,San Francisco,LESIONES PERSONALES,1
19721,2016,Mayo,Dia del Trabajo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
19722,2016,Mayo,Dia del Trabajo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
19723,2016,Mayo,Dia del Trabajo,Sur Occidente,HURTO A MOTOCICLETAS,1
19724,2016,Mayo,Domingo,Cabecera del Llano,HURTO A PERSONAS,5
19725,2016,Mayo,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
19726,2016,Mayo,Domingo,Cabecera del Llano,LESIONES PERSONALES,3
19727,2016,Mayo,Domingo,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
19728,2016,Mayo,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,1
19729,2016,Mayo,Domingo,Centro,HURTO A PERSONAS,3
19730,2016,Mayo,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
19731,2016,Mayo,Domingo,Centro,LESIONES PERSONALES,3
19732,2016,Mayo,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
19733,2016,Mayo,Domingo,García Rovira,HURTO A PERSONAS,4
19734,2016,Mayo,Domingo,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
19735,2016,Mayo,Domingo,García Rovira,LESIONES PERSONALES,3
19736,2016,Mayo,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,7
19737,2016,Mayo,Domingo,La Ciudadela,HURTO A PERSONAS,1
19738,2016,Mayo,Domingo,La Ciudadela,LESIONES PERSONALES,2
19739,2016,Mayo,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,2
19740,2016,Mayo,Domingo,La Concordia,HURTO A PERSONAS,8
19741,2016,Mayo,Domingo,La Concordia,HURTO A RESIDENCIAS,1
19742,2016,Mayo,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
19743,2016,Mayo,Domingo,La Concordia,LESIONES PERSONALES,2
19744,2016,Mayo,Domingo,La Pedregosa,HURTO A PERSONAS,1
19745,2016,Mayo,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
19746,2016,Mayo,Domingo,La Pedregosa,LESIONES PERSONALES,2
19747,2016,Mayo,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
19748,2016,Mayo,Domingo,Lagos del Cacique,HURTO A PERSONAS,5
19749,2016,Mayo,Domingo,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19750,2016,Mayo,Domingo,Morrorico,HURTO A PERSONAS,1
19751,2016,Mayo,Domingo,Morrorico,LESIONES PERSONALES,1
19752,2016,Mayo,Domingo,Morrorico,VIOLENCIA INTRAFAMILIAR,1
19753,2016,Mayo,Domingo,Mutis,HURTO A RESIDENCIAS,1
19754,2016,Mayo,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,3
19755,2016,Mayo,Domingo,Nor Oriental,HOMICIDIO,1
19756,2016,Mayo,Domingo,Nor Oriental,HURTO A PERSONAS,2
19757,2016,Mayo,Domingo,Nor Oriental,LESIONES PERSONALES,5
19758,2016,Mayo,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
19759,2016,Mayo,Domingo,Norte,HURTO A PERSONAS,7
19760,2016,Mayo,Domingo,Norte,HURTO A RESIDENCIAS,1
19761,2016,Mayo,Domingo,Norte,LESIONES PERSONALES,8
19762,2016,Mayo,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,4
19763,2016,Mayo,Domingo,Occidental,HURTO A PERSONAS,2
19764,2016,Mayo,Domingo,Occidental,LESIONES PERSONALES,4
19765,2016,Mayo,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,3
19766,2016,Mayo,Domingo,Oriental,HURTO A ENTIDADES COMERCIALES,1
19767,2016,Mayo,Domingo,Oriental,HURTO A MOTOCICLETAS,1
19768,2016,Mayo,Domingo,Oriental,HURTO A PERSONAS,3
19769,2016,Mayo,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19770,2016,Mayo,Domingo,Oriental,LESIONES PERSONALES,1
19771,2016,Mayo,Domingo,Provenza,HURTO A PERSONAS,1
19772,2016,Mayo,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19773,2016,Mayo,Domingo,Provenza,LESIONES PERSONALES,1
19774,2016,Mayo,Domingo,San Francisco,HURTO A PERSONAS,8
19775,2016,Mayo,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
19776,2016,Mayo,Domingo,San Francisco,LESIONES PERSONALES,4
19777,2016,Mayo,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,2
19778,2016,Mayo,Domingo,Sur,HURTO A MOTOCICLETAS,1
19779,2016,Mayo,Domingo,Sur,HURTO A PERSONAS,2
19780,2016,Mayo,Domingo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
19781,2016,Mayo,Domingo,Sur,LESIONES PERSONALES,2
19782,2016,Mayo,Domingo,Sur Occidente,HURTO A MOTOCICLETAS,1
19783,2016,Mayo,Domingo,Sur Occidente,HURTO A PERSONAS,1
19784,2016,Mayo,Domingo,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19785,2016,Mayo,Domingo,Sur Occidente,LESIONES PERSONALES,1
19786,2016,Mayo,Domingo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
19897,2016,Noviembre,Dia de la Policia,Cabecera del Llano,HURTO A PERSONAS,4
19898,2016,Noviembre,Dia de la Policia,Centro,HURTO A PERSONAS,1
19899,2016,Noviembre,Dia de la Policia,García Rovira,LESIONES PERSONALES,3
19900,2016,Noviembre,Dia de la Policia,La Concordia,HURTO A ENTIDADES COMERCIALES,1
19901,2016,Noviembre,Dia de la Policia,La Concordia,HURTO A MOTOCICLETAS,1
19902,2016,Noviembre,Dia de la Policia,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19903,2016,Noviembre,Dia de la Policia,La Pedregosa,HURTO A PERSONAS,1
19904,2016,Noviembre,Dia de la Policia,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19905,2016,Noviembre,Dia de la Policia,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
19906,2016,Noviembre,Dia de la Policia,Mutis,HURTO A PERSONAS,1
19907,2016,Noviembre,Dia de la Policia,Mutis,LESIONES PERSONALES,2
19908,2016,Noviembre,Dia de la Policia,Norte,HURTO A PERSONAS,2
19909,2016,Noviembre,Dia de la Policia,Occidental,LESIONES PERSONALES,1
19910,2016,Noviembre,Dia de la Policia,Oriental,HURTO A PERSONAS,2
19911,2016,Noviembre,Dia de la Policia,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19912,2016,Noviembre,Dia de la Policia,Provenza,HURTO A PERSONAS,1
19913,2016,Noviembre,Dia de la Policia,Provenza,LESIONES PERSONALES,1
19914,2016,Noviembre,Dia de la Policia,Provenza,VIOLENCIA INTRAFAMILIAR,2
19915,2016,Noviembre,Dia de la Policia,San Francisco,HURTO A MOTOCICLETAS,2
19916,2016,Noviembre,Dia de la Policia,San Francisco,HURTO A PERSONAS,1
19917,2016,Noviembre,Dia de la Policia,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19918,2016,Noviembre,Dia de la Policia,Sur,VIOLENCIA INTRAFAMILIAR,1
19919,2016,Noviembre,Dia de la Policia,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19920,2016,Noviembre,Dia de todos los Santos,Cabecera del Llano,LESIONES PERSONALES,1
19921,2016,Noviembre,Dia de todos los Santos,Centro,HURTO A PERSONAS,1
19922,2016,Noviembre,Dia de todos los Santos,Centro,VIOLENCIA INTRAFAMILIAR,1
19923,2016,Noviembre,Dia de todos los Santos,La Ciudadela,HURTO A PERSONAS,1
19924,2016,Noviembre,Dia de todos los Santos,La Ciudadela,VIOLENCIA INTRAFAMILIAR,1
19925,2016,Noviembre,Dia de todos los Santos,La Concordia,VIOLENCIA INTRAFAMILIAR,1
19926,2016,Noviembre,Dia de todos los Santos,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19927,2016,Noviembre,Dia de todos los Santos,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
19928,2016,Noviembre,Dia de todos los Santos,Nor Oriental,LESIONES PERSONALES,1
19929,2016,Noviembre,Dia de todos los Santos,Norte,HURTO A PERSONAS,2
19930,2016,Noviembre,Dia de todos los Santos,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19931,2016,Noviembre,Dia de todos los Santos,Norte,LESIONES PERSONALES,3
19932,2016,Noviembre,Dia de todos los Santos,Norte,VIOLENCIA INTRAFAMILIAR,1
19933,2016,Noviembre,Dia de todos los Santos,Occidental,VIOLENCIA INTRAFAMILIAR,1
19934,2016,Noviembre,Dia de todos los Santos,Oriental,LESIONES PERSONALES,1
19935,2016,Noviembre,Dia de todos los Santos,Provenza,HURTO A PERSONAS,1
19936,2016,Noviembre,Dia de todos los Santos,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19937,2016,Noviembre,Dia de todos los Santos,Provenza,VIOLENCIA INTRAFAMILIAR,1
19938,2016,Noviembre,Dia de todos los Santos,Sur Occidente,LESIONES PERSONALES,2
19939,2016,Noviembre,Domingo,Cabecera del Llano,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
19940,2016,Noviembre,Domingo,Cabecera del Llano,HURTO A MOTOCICLETAS,1
19941,2016,Noviembre,Domingo,Cabecera del Llano,HURTO A PERSONAS,2
19942,2016,Noviembre,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
19943,2016,Noviembre,Domingo,Centro,HOMICIDIO,1
19944,2016,Noviembre,Domingo,Centro,HURTO A PERSONAS,1
19945,2016,Noviembre,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
19946,2016,Noviembre,Domingo,Centro,LESIONES PERSONALES,1
19947,2016,Noviembre,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
19948,2016,Noviembre,Domingo,García Rovira,HURTO A MOTOCICLETAS,1
19949,2016,Noviembre,Domingo,García Rovira,HURTO A PERSONAS,3
19950,2016,Noviembre,Domingo,García Rovira,LESIONES PERSONALES,2
19951,2016,Noviembre,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,2
19952,2016,Noviembre,Domingo,La Ciudadela,HURTO A PERSONAS,1
19953,2016,Noviembre,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,1
19954,2016,Noviembre,Domingo,La Concordia,HURTO A MOTOCICLETAS,1
19955,2016,Noviembre,Domingo,La Concordia,HURTO A PERSONAS,4
19956,2016,Noviembre,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19957,2016,Noviembre,Domingo,La Concordia,LESIONES PERSONALES,1
19958,2016,Noviembre,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,3
19959,2016,Noviembre,Domingo,La Pedregosa,HURTO A MOTOCICLETAS,1
19960,2016,Noviembre,Domingo,La Pedregosa,HURTO A PERSONAS,3
19961,2016,Noviembre,Domingo,La Pedregosa,HURTO A RESIDENCIAS,1
19962,2016,Noviembre,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
19963,2016,Noviembre,Domingo,La Pedregosa,LESIONES PERSONALES,1
19964,2016,Noviembre,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
19965,2016,Noviembre,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
19966,2016,Noviembre,Domingo,Lagos del Cacique,HURTO A PERSONAS,1
19967,2016,Noviembre,Domingo,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
19968,2016,Noviembre,Domingo,Lagos del Cacique,LESIONES PERSONALES,2
19969,2016,Noviembre,Domingo,Morrorico,HOMICIDIO,1
19970,2016,Noviembre,Domingo,Morrorico,HURTO A PERSONAS,2
19971,2016,Noviembre,Domingo,Morrorico,LESIONES PERSONALES,4
19972,2016,Noviembre,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,1
19973,2016,Noviembre,Domingo,Nor Oriental,HURTO A PERSONAS,1
19974,2016,Noviembre,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
19975,2016,Noviembre,Domingo,Norte,HOMICIDIO,1
19976,2016,Noviembre,Domingo,Norte,HURTO A PERSONAS,2
19977,2016,Noviembre,Domingo,Norte,HURTO A RESIDENCIAS,1
19978,2016,Noviembre,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19979,2016,Noviembre,Domingo,Norte,LESIONES PERSONALES,4
19980,2016,Noviembre,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,2
19981,2016,Noviembre,Domingo,Occidental,HURTO A PERSONAS,1
19982,2016,Noviembre,Domingo,Occidental,LESIONES PERSONALES,2
19983,2016,Noviembre,Domingo,Oriental,HURTO A ENTIDADES COMERCIALES,1
19984,2016,Noviembre,Domingo,Oriental,HURTO A MOTOCICLETAS,2
19985,2016,Noviembre,Domingo,Oriental,HURTO A PERSONAS,6
19986,2016,Noviembre,Domingo,Oriental,HURTO A RESIDENCIAS,1
19987,2016,Noviembre,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19988,2016,Noviembre,Domingo,Provenza,HURTO A MOTOCICLETAS,1
19989,2016,Noviembre,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
19990,2016,Noviembre,Domingo,Provenza,LESIONES PERSONALES,1
19991,2016,Noviembre,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
19992,2016,Noviembre,Domingo,San Francisco,EXTORSIÓN,1
19993,2016,Noviembre,Domingo,San Francisco,HURTO A PERSONAS,4
19994,2016,Noviembre,Domingo,San Francisco,HURTO A RESIDENCIAS,2
19995,2016,Noviembre,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
19996,2016,Noviembre,Domingo,San Francisco,LESIONES PERSONALES,2
19997,2016,Noviembre,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,2
19998,2016,Noviembre,Domingo,Sur,HOMICIDIO,1
19999,2016,Noviembre,Domingo,Sur,HURTO A PERSONAS,2
20000,2016,Noviembre,Domingo,Sur Occidente,HURTO A PERSONAS,2
20001,2016,Noviembre,Domingo,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
20002,2016,Noviembre,Domingo,Sur Occidente,LESIONES PERSONALES,1
20003,2016,Noviembre,Independencia de Cartagena,Cabecera del Llano,HURTO A PERSONAS,2
20004,2016,Noviembre,Independencia de Cartagena,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
20005,2016,Noviembre,Independencia de Cartagena,Centro,VIOLENCIA INTRAFAMILIAR,1
20006,2016,Noviembre,Independencia de Cartagena,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
20007,2016,Noviembre,Independencia de Cartagena,La Concordia,HURTO A ENTIDADES COMERCIALES,1
20008,2016,Noviembre,Independencia de Cartagena,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
20009,2016,Noviembre,Independencia de Cartagena,La Pedregosa,LESIONES PERSONALES,2
20010,2016,Noviembre,Independencia de Cartagena,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
20011,2016,Noviembre,Independencia de Cartagena,Norte,HURTO A PERSONAS,1
20012,2016,Noviembre,Independencia de Cartagena,Norte,VIOLENCIA INTRAFAMILIAR,1
20013,2016,Noviembre,Independencia de Cartagena,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
20014,2016,Noviembre,Independencia de Cartagena,Occidental,LESIONES PERSONALES,2
20015,2016,Noviembre,Independencia de Cartagena,Occidental,VIOLENCIA INTRAFAMILIAR,1
20016,2016,Noviembre,Independencia de Cartagena,Oriental,HURTO A PERSONAS,1
20017,2016,Noviembre,Independencia de Cartagena,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
20018,2016,Noviembre,Independencia de Cartagena,Provenza,LESIONES PERSONALES,1
20019,2016,Noviembre,Independencia de Cartagena,Provenza,VIOLENCIA INTRAFAMILIAR,1
20020,2016,Noviembre,Independencia de Cartagena,San Francisco,LESIONES PERSONALES,2
20021,2016,Noviembre,Independencia de Cartagena,Sur,HURTO A PERSONAS,1
20022,2016,Noviembre,Independencia de Cartagena,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
20023,2016,Noviembre,Independencia de Cartagena,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
20134,2016,Noviembre,Semana Nacional del Tiple,Cabecera del Llano,HURTO A PERSONAS,5
20135,2016,Noviembre,Semana Nacional del Tiple,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
20136,2016,Noviembre,Semana Nacional del Tiple,Cabecera del Llano,LESIONES PERSONALES,1
20137,2016,Noviembre,Semana Nacional del Tiple,Centro,HURTO A ENTIDADES COMERCIALES,3
20138,2016,Noviembre,Semana Nacional del Tiple,Centro,HURTO A PERSONAS,4
20139,2016,Noviembre,Semana Nacional del Tiple,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
20140,2016,Noviembre,Semana Nacional del Tiple,Centro,LESIONES PERSONALES,4
20141,2016,Noviembre,Semana Nacional del Tiple,García Rovira,HURTO A PERSONAS,4
20142,2016,Noviembre,Semana Nacional del Tiple,García Rovira,HURTO A RESIDENCIAS,1
20143,2016,Noviembre,Semana Nacional del Tiple,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
20144,2016,Noviembre,Semana Nacional del Tiple,García Rovira,LESIONES PERSONALES,4
20145,2016,Noviembre,Semana Nacional del Tiple,García Rovira,VIOLENCIA INTRAFAMILIAR,1
20146,2016,Noviembre,Semana Nacional del Tiple,La Ciudadela,HURTO A PERSONAS,1
20147,2016,Noviembre,Semana Nacional del Tiple,La Concordia,HURTO A ENTIDADES COMERCIALES,2
20148,2016,Noviembre,Semana Nacional del Tiple,La Concordia,HURTO A MOTOCICLETAS,1
20149,2016,Noviembre,Semana Nacional del Tiple,La Concordia,HURTO A PERSONAS,5
20150,2016,Noviembre,Semana Nacional del Tiple,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
20151,2016,Noviembre,Semana Nacional del Tiple,La Concordia,VIOLENCIA INTRAFAMILIAR,1
20152,2016,Noviembre,Semana Nacional del Tiple,La Pedregosa,HURTO A PERSONAS,5
20153,2016,Noviembre,Semana Nacional del Tiple,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
20154,2016,Noviembre,Semana Nacional del Tiple,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
20155,2016,Noviembre,Semana Nacional del Tiple,Mutis,HURTO A ENTIDADES COMERCIALES,1
20156,2016,Noviembre,Semana Nacional del Tiple,Mutis,HURTO A PERSONAS,1
20157,2016,Noviembre,Semana Nacional del Tiple,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
20158,2016,Noviembre,Semana Nacional del Tiple,Nor Oriental,HURTO A PERSONAS,1
20159,2016,Noviembre,Semana Nacional del Tiple,Nor Oriental,VIOLENCIA INTRAFAMILIAR,4
20160,2016,Noviembre,Semana Nacional del Tiple,Norte,HURTO A ENTIDADES COMERCIALES,1
20161,2016,Noviembre,Semana Nacional del Tiple,Norte,HURTO A MOTOCICLETAS,1
20162,2016,Noviembre,Semana Nacional del Tiple,Norte,HURTO A PERSONAS,3
20163,2016,Noviembre,Semana Nacional del Tiple,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
20164,2016,Noviembre,Semana Nacional del Tiple,Norte,LESIONES PERSONALES,3
20165,2016,Noviembre,Semana Nacional del Tiple,Norte,VIOLENCIA INTRAFAMILIAR,3
20166,2016,Noviembre,Semana Nacional del Tiple,Occidental,HURTO A MOTOCICLETAS,1
20167,2016,Noviembre,Semana Nacional del Tiple,Occidental,HURTO A PERSONAS,3
20168,2016,Noviembre,Semana Nacional del Tiple,Occidental,HURTO A RESIDENCIAS,1
